IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP77;IP_PROP319;IP_PROP71;IP_PROP72;IP_PROP73;IP_PROP320;IP_PROP81;IP_PROP322;IP_PROP83;IP_PROP321;IP_PROP323;IC_GROUP0;IC_GROUP1;IC_GROUP2;IC_GROUP3;CV_PRICE_1;CV_CURRENCY_1
2452;Рубин 42 566;https://davitamebel.ru/upload/resize_cache/product/275_206_1/d2508365-57d4-11ec-aa34-00155db6cc01_IM-00001419_Rubin%2042%20566/photo_1_IM-00001419_Rubin%2042%20566Uglovoy%20stol%20s%20tumboy.jpg?1649855322;;html;uglovoy_stol_s_tumboy_rubin_42_166;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/d2508365-57d4-11ec-aa34-00155db6cc01_IM-00001419_Rubin%2042%20566/photo_1_IM-00001419_Rubin%2042%20566Uglovoy%20stol%20s%20tumboy.jpg?1649855322;"<div class=""p html-content"" itemprop=""description""><font size=""3"">«Рубин 42 566» – набор мебели для офиса, который состоит из комфортного стола с приставкой и приставной тумбы для хранения офисных принадлежностей.«Рубин 42 566» является частью модульной коллекции «Рубин 42», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/d2508365-57d4-11ec-aa34-00155db6cc01_IM-00001419_Rubin%2042%20566/photo_3_IM-00001419_Rubin%2042%20566Uglovoy%20stol%20s%20tumboy.jpg?1649855320;71;0.170;1890;1500;;Рубин 42;Миланский Орех;;8 лет;Да;;Главная;Офисная мебель;Офисная мебель;;31 800;RUB
2452;Рубин 42 566;https://davitamebel.ru/upload/resize_cache/product/275_206_1/d2508365-57d4-11ec-aa34-00155db6cc01_IM-00001419_Rubin%2042%20566/photo_1_IM-00001419_Rubin%2042%20566Uglovoy%20stol%20s%20tumboy.jpg?1649855322;;html;uglovoy_stol_s_tumboy_rubin_42_166;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/d2508365-57d4-11ec-aa34-00155db6cc01_IM-00001419_Rubin%2042%20566/photo_1_IM-00001419_Rubin%2042%20566Uglovoy%20stol%20s%20tumboy.jpg?1649855322;"<div class=""p html-content"" itemprop=""description""><font size=""3"">«Рубин 42 566» – набор мебели для офиса, который состоит из комфортного стола с приставкой и приставной тумбы для хранения офисных принадлежностей.«Рубин 42 566» является частью модульной коллекции «Рубин 42», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/d2508365-57d4-11ec-aa34-00155db6cc01_IM-00001419_Rubin%2042%20566/photo_4_IM-00001419_Rubin%2042%20566Uglovoy%20stol%20s%20tumboy.jpg?1649855321;71;0.170;1890;1500;;Рубин 42;Миланский Орех;;8 лет;Да;;Главная;Офисная мебель;Офисная мебель;;31 800;RUB
2452;Рубин 42 566;https://davitamebel.ru/upload/resize_cache/product/275_206_1/d2508365-57d4-11ec-aa34-00155db6cc01_IM-00001419_Rubin%2042%20566/photo_1_IM-00001419_Rubin%2042%20566Uglovoy%20stol%20s%20tumboy.jpg?1649855322;;html;uglovoy_stol_s_tumboy_rubin_42_166;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/d2508365-57d4-11ec-aa34-00155db6cc01_IM-00001419_Rubin%2042%20566/photo_1_IM-00001419_Rubin%2042%20566Uglovoy%20stol%20s%20tumboy.jpg?1649855322;"<div class=""p html-content"" itemprop=""description""><font size=""3"">«Рубин 42 566» – набор мебели для офиса, который состоит из комфортного стола с приставкой и приставной тумбы для хранения офисных принадлежностей.«Рубин 42 566» является частью модульной коллекции «Рубин 42», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/d2508365-57d4-11ec-aa34-00155db6cc01_IM-00001419_Rubin%2042%20566/photo_5_IM-00001419_Rubin%2042%20566Uglovoy%20stol%20s%20tumboy.jpg?1653570309;71;0.170;1890;1500;;Рубин 42;Миланский Орех;;8 лет;Да;;Главная;Офисная мебель;Офисная мебель;;31 800;RUB
2453;Альфа 64 565;https://davitamebel.ru/upload/resize_cache/product/275_206_1/56a0c93e-8872-11eb-8994-00155d001f02_IM-00001188_Alfa%2064%20565/photo_1_IM-00001188_Alfa%2064%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682642;;html;uglovoy_stol_s_tumboy_alfa_64_165;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/56a0c93e-8872-11eb-8994-00155d001f02_IM-00001188_Alfa%2064%20565/photo_1_IM-00001188_Alfa%2064%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682642;"<div class=""p html-content"" itemprop=""description""><font size=""3"">«Альфа 64 565» – набор мебели для офиса, который состоит из комфортного стола с приставной тумбой для хранения офисных принадлежностей, подставки под системный блок и приставки.«Альфа 64 565» является частью модульной коллекции «Альфа 64», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/56a0c93e-8872-11eb-8994-00155d001f02_IM-00001188_Alfa%2064%20565/photo_2_IM-00001188_Alfa%2064%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682640;77;0.180;1350;1850;;Альфа 64;Дуб Кронберг;;8 лет;Да;;Главная;Офисная мебель;Офисная мебель;;35 550;RUB
2453;Альфа 64 565;https://davitamebel.ru/upload/resize_cache/product/275_206_1/56a0c93e-8872-11eb-8994-00155d001f02_IM-00001188_Alfa%2064%20565/photo_1_IM-00001188_Alfa%2064%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682642;;html;uglovoy_stol_s_tumboy_alfa_64_165;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/56a0c93e-8872-11eb-8994-00155d001f02_IM-00001188_Alfa%2064%20565/photo_1_IM-00001188_Alfa%2064%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682642;"<div class=""p html-content"" itemprop=""description""><font size=""3"">«Альфа 64 565» – набор мебели для офиса, который состоит из комфортного стола с приставной тумбой для хранения офисных принадлежностей, подставки под системный блок и приставки.«Альфа 64 565» является частью модульной коллекции «Альфа 64», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/56a0c93e-8872-11eb-8994-00155d001f02_IM-00001188_Alfa%2064%20565/photo_3_IM-00001188_Alfa%2064%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682640;77;0.180;1350;1850;;Альфа 64;Дуб Кронберг;;8 лет;Да;;Главная;Офисная мебель;Офисная мебель;;35 550;RUB
2453;Альфа 64 565;https://davitamebel.ru/upload/resize_cache/product/275_206_1/56a0c93e-8872-11eb-8994-00155d001f02_IM-00001188_Alfa%2064%20565/photo_1_IM-00001188_Alfa%2064%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682642;;html;uglovoy_stol_s_tumboy_alfa_64_165;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/56a0c93e-8872-11eb-8994-00155d001f02_IM-00001188_Alfa%2064%20565/photo_1_IM-00001188_Alfa%2064%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682642;"<div class=""p html-content"" itemprop=""description""><font size=""3"">«Альфа 64 565» – набор мебели для офиса, который состоит из комфортного стола с приставной тумбой для хранения офисных принадлежностей, подставки под системный блок и приставки.«Альфа 64 565» является частью модульной коллекции «Альфа 64», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/56a0c93e-8872-11eb-8994-00155d001f02_IM-00001188_Alfa%2064%20565/photo_4_IM-00001188_Alfa%2064%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682640;77;0.180;1350;1850;;Альфа 64;Дуб Кронберг;;8 лет;Да;;Главная;Офисная мебель;Офисная мебель;;35 550;RUB
2453;Альфа 64 565;https://davitamebel.ru/upload/resize_cache/product/275_206_1/56a0c93e-8872-11eb-8994-00155d001f02_IM-00001188_Alfa%2064%20565/photo_1_IM-00001188_Alfa%2064%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682642;;html;uglovoy_stol_s_tumboy_alfa_64_165;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/56a0c93e-8872-11eb-8994-00155d001f02_IM-00001188_Alfa%2064%20565/photo_1_IM-00001188_Alfa%2064%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682642;"<div class=""p html-content"" itemprop=""description""><font size=""3"">«Альфа 64 565» – набор мебели для офиса, который состоит из комфортного стола с приставной тумбой для хранения офисных принадлежностей, подставки под системный блок и приставки.«Альфа 64 565» является частью модульной коллекции «Альфа 64», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/56a0c93e-8872-11eb-8994-00155d001f02_IM-00001188_Alfa%2064%20565/photo_5_IM-00001188_Alfa%2064%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682641;77;0.180;1350;1850;;Альфа 64;Дуб Кронберг;;8 лет;Да;;Главная;Офисная мебель;Офисная мебель;;35 550;RUB
2453;Альфа 64 565;https://davitamebel.ru/upload/resize_cache/product/275_206_1/56a0c93e-8872-11eb-8994-00155d001f02_IM-00001188_Alfa%2064%20565/photo_1_IM-00001188_Alfa%2064%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682642;;html;uglovoy_stol_s_tumboy_alfa_64_165;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/56a0c93e-8872-11eb-8994-00155d001f02_IM-00001188_Alfa%2064%20565/photo_1_IM-00001188_Alfa%2064%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682642;"<div class=""p html-content"" itemprop=""description""><font size=""3"">«Альфа 64 565» – набор мебели для офиса, который состоит из комфортного стола с приставной тумбой для хранения офисных принадлежностей, подставки под системный блок и приставки.«Альфа 64 565» является частью модульной коллекции «Альфа 64», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/56a0c93e-8872-11eb-8994-00155d001f02_IM-00001188_Alfa%2064%20565/photo_6_IM-00001188_Alfa%2064%20565Uglovoy%20stol%20s%20tumboy.jpg?1653656767;77;0.180;1350;1850;;Альфа 64;Дуб Кронберг;;8 лет;Да;;Главная;Офисная мебель;Офисная мебель;;35 550;RUB
2454;Альфа 63 565;https://davitamebel.ru/upload/resize_cache/product/275_206_1/ce9e22fb-8871-11eb-8994-00155d001f02_IM-00001182_Alfa%2063%20565/photo_1_IM-00001182_Alfa%2063%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682594;;html;uglovoy_stol_s_tumboy_alfa_63_165;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/ce9e22fb-8871-11eb-8994-00155d001f02_IM-00001182_Alfa%2063%20565/photo_1_IM-00001182_Alfa%2063%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682594;"<div class=""p html-content"" itemprop=""description""><font size=""3"">«Альфа 63 565» – набор мебели для офиса, который состоит из комфортного стола с приставной тумбой для хранения офисных принадлежностей, подставки под системный блок и приставки.«Альфа 63 565» является частью модульной коллекции «Альфа 63», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/ce9e22fb-8871-11eb-8994-00155d001f02_IM-00001182_Alfa%2063%20565/photo_2_IM-00001182_Alfa%2063%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682591;77;0.180;1350;1850;;Альфа 63;Дуб Кобург;;8 лет;Да;;Главная;Офисная мебель;Офисные столы;Столы для персонала;35 550;RUB
2454;Альфа 63 565;https://davitamebel.ru/upload/resize_cache/product/275_206_1/ce9e22fb-8871-11eb-8994-00155d001f02_IM-00001182_Alfa%2063%20565/photo_1_IM-00001182_Alfa%2063%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682594;;html;uglovoy_stol_s_tumboy_alfa_63_165;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/ce9e22fb-8871-11eb-8994-00155d001f02_IM-00001182_Alfa%2063%20565/photo_1_IM-00001182_Alfa%2063%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682594;"<div class=""p html-content"" itemprop=""description""><font size=""3"">«Альфа 63 565» – набор мебели для офиса, который состоит из комфортного стола с приставной тумбой для хранения офисных принадлежностей, подставки под системный блок и приставки.«Альфа 63 565» является частью модульной коллекции «Альфа 63», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/ce9e22fb-8871-11eb-8994-00155d001f02_IM-00001182_Alfa%2063%20565/photo_3_IM-00001182_Alfa%2063%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682591;77;0.180;1350;1850;;Альфа 63;Дуб Кобург;;8 лет;Да;;Главная;Офисная мебель;Офисные столы;Столы для персонала;35 550;RUB
2454;Альфа 63 565;https://davitamebel.ru/upload/resize_cache/product/275_206_1/ce9e22fb-8871-11eb-8994-00155d001f02_IM-00001182_Alfa%2063%20565/photo_1_IM-00001182_Alfa%2063%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682594;;html;uglovoy_stol_s_tumboy_alfa_63_165;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/ce9e22fb-8871-11eb-8994-00155d001f02_IM-00001182_Alfa%2063%20565/photo_1_IM-00001182_Alfa%2063%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682594;"<div class=""p html-content"" itemprop=""description""><font size=""3"">«Альфа 63 565» – набор мебели для офиса, который состоит из комфортного стола с приставной тумбой для хранения офисных принадлежностей, подставки под системный блок и приставки.«Альфа 63 565» является частью модульной коллекции «Альфа 63», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/ce9e22fb-8871-11eb-8994-00155d001f02_IM-00001182_Alfa%2063%20565/photo_4_IM-00001182_Alfa%2063%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682591;77;0.180;1350;1850;;Альфа 63;Дуб Кобург;;8 лет;Да;;Главная;Офисная мебель;Офисные столы;Столы для персонала;35 550;RUB
2454;Альфа 63 565;https://davitamebel.ru/upload/resize_cache/product/275_206_1/ce9e22fb-8871-11eb-8994-00155d001f02_IM-00001182_Alfa%2063%20565/photo_1_IM-00001182_Alfa%2063%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682594;;html;uglovoy_stol_s_tumboy_alfa_63_165;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/ce9e22fb-8871-11eb-8994-00155d001f02_IM-00001182_Alfa%2063%20565/photo_1_IM-00001182_Alfa%2063%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682594;"<div class=""p html-content"" itemprop=""description""><font size=""3"">«Альфа 63 565» – набор мебели для офиса, который состоит из комфортного стола с приставной тумбой для хранения офисных принадлежностей, подставки под системный блок и приставки.«Альфа 63 565» является частью модульной коллекции «Альфа 63», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/ce9e22fb-8871-11eb-8994-00155d001f02_IM-00001182_Alfa%2063%20565/photo_5_IM-00001182_Alfa%2063%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682592;77;0.180;1350;1850;;Альфа 63;Дуб Кобург;;8 лет;Да;;Главная;Офисная мебель;Офисные столы;Столы для персонала;35 550;RUB
2454;Альфа 63 565;https://davitamebel.ru/upload/resize_cache/product/275_206_1/ce9e22fb-8871-11eb-8994-00155d001f02_IM-00001182_Alfa%2063%20565/photo_1_IM-00001182_Alfa%2063%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682594;;html;uglovoy_stol_s_tumboy_alfa_63_165;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/ce9e22fb-8871-11eb-8994-00155d001f02_IM-00001182_Alfa%2063%20565/photo_1_IM-00001182_Alfa%2063%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682594;"<div class=""p html-content"" itemprop=""description""><font size=""3"">«Альфа 63 565» – набор мебели для офиса, который состоит из комфортного стола с приставной тумбой для хранения офисных принадлежностей, подставки под системный блок и приставки.«Альфа 63 565» является частью модульной коллекции «Альфа 63», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/ce9e22fb-8871-11eb-8994-00155d001f02_IM-00001182_Alfa%2063%20565/photo_6_IM-00001182_Alfa%2063%20565Uglovoy%20stol%20s%20tumboy.jpg?1653656764;77;0.180;1350;1850;;Альфа 63;Дуб Кобург;;8 лет;Да;;Главная;Офисная мебель;Офисные столы;Столы для персонала;35 550;RUB
2455;Альфа 62 565;https://davitamebel.ru/upload/resize_cache/product/275_206_1/aa2a6ef9-8871-11eb-8994-00155d001f02_IM-00001181_Alfa%2062%20565/photo_1_IM-00001181_Alfa%2062%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682585;;html;uglovoy_stol_s_tumboy_alfa_62_165;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/aa2a6ef9-8871-11eb-8994-00155d001f02_IM-00001181_Alfa%2062%20565/photo_1_IM-00001181_Alfa%2062%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682585;"<div class=""p html-content"" itemprop=""description""><font size=""3"">«Альфа 62 565» – набор мебели для офиса, который состоит из комфортного стола с приставной тумбой для хранения офисных принадлежностей, подставки под системный блок и приставки.«Альфа 62 565» является частью модульной коллекции «Альфа 62», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/aa2a6ef9-8871-11eb-8994-00155d001f02_IM-00001181_Alfa%2062%20565/photo_2_IM-00001181_Alfa%2062%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682582;77;0.180;1350;1850;;Альфа 62;Орех Пегас;;8 лет;Да;;Главная;Офисная мебель;Офисные столы;Столы для персонала;35 550;RUB
2455;Альфа 62 565;https://davitamebel.ru/upload/resize_cache/product/275_206_1/aa2a6ef9-8871-11eb-8994-00155d001f02_IM-00001181_Alfa%2062%20565/photo_1_IM-00001181_Alfa%2062%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682585;;html;uglovoy_stol_s_tumboy_alfa_62_165;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/aa2a6ef9-8871-11eb-8994-00155d001f02_IM-00001181_Alfa%2062%20565/photo_1_IM-00001181_Alfa%2062%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682585;"<div class=""p html-content"" itemprop=""description""><font size=""3"">«Альфа 62 565» – набор мебели для офиса, который состоит из комфортного стола с приставной тумбой для хранения офисных принадлежностей, подставки под системный блок и приставки.«Альфа 62 565» является частью модульной коллекции «Альфа 62», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/aa2a6ef9-8871-11eb-8994-00155d001f02_IM-00001181_Alfa%2062%20565/photo_3_IM-00001181_Alfa%2062%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682583;77;0.180;1350;1850;;Альфа 62;Орех Пегас;;8 лет;Да;;Главная;Офисная мебель;Офисные столы;Столы для персонала;35 550;RUB
2455;Альфа 62 565;https://davitamebel.ru/upload/resize_cache/product/275_206_1/aa2a6ef9-8871-11eb-8994-00155d001f02_IM-00001181_Alfa%2062%20565/photo_1_IM-00001181_Alfa%2062%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682585;;html;uglovoy_stol_s_tumboy_alfa_62_165;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/aa2a6ef9-8871-11eb-8994-00155d001f02_IM-00001181_Alfa%2062%20565/photo_1_IM-00001181_Alfa%2062%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682585;"<div class=""p html-content"" itemprop=""description""><font size=""3"">«Альфа 62 565» – набор мебели для офиса, который состоит из комфортного стола с приставной тумбой для хранения офисных принадлежностей, подставки под системный блок и приставки.«Альфа 62 565» является частью модульной коллекции «Альфа 62», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/aa2a6ef9-8871-11eb-8994-00155d001f02_IM-00001181_Alfa%2062%20565/photo_4_IM-00001181_Alfa%2062%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682583;77;0.180;1350;1850;;Альфа 62;Орех Пегас;;8 лет;Да;;Главная;Офисная мебель;Офисные столы;Столы для персонала;35 550;RUB
2455;Альфа 62 565;https://davitamebel.ru/upload/resize_cache/product/275_206_1/aa2a6ef9-8871-11eb-8994-00155d001f02_IM-00001181_Alfa%2062%20565/photo_1_IM-00001181_Alfa%2062%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682585;;html;uglovoy_stol_s_tumboy_alfa_62_165;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/aa2a6ef9-8871-11eb-8994-00155d001f02_IM-00001181_Alfa%2062%20565/photo_1_IM-00001181_Alfa%2062%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682585;"<div class=""p html-content"" itemprop=""description""><font size=""3"">«Альфа 62 565» – набор мебели для офиса, который состоит из комфортного стола с приставной тумбой для хранения офисных принадлежностей, подставки под системный блок и приставки.«Альфа 62 565» является частью модульной коллекции «Альфа 62», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/aa2a6ef9-8871-11eb-8994-00155d001f02_IM-00001181_Alfa%2062%20565/photo_5_IM-00001181_Alfa%2062%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682584;77;0.180;1350;1850;;Альфа 62;Орех Пегас;;8 лет;Да;;Главная;Офисная мебель;Офисные столы;Столы для персонала;35 550;RUB
2455;Альфа 62 565;https://davitamebel.ru/upload/resize_cache/product/275_206_1/aa2a6ef9-8871-11eb-8994-00155d001f02_IM-00001181_Alfa%2062%20565/photo_1_IM-00001181_Alfa%2062%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682585;;html;uglovoy_stol_s_tumboy_alfa_62_165;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/aa2a6ef9-8871-11eb-8994-00155d001f02_IM-00001181_Alfa%2062%20565/photo_1_IM-00001181_Alfa%2062%20565Uglovoy%20stol%20s%20tumboy.jpg?1649682585;"<div class=""p html-content"" itemprop=""description""><font size=""3"">«Альфа 62 565» – набор мебели для офиса, который состоит из комфортного стола с приставной тумбой для хранения офисных принадлежностей, подставки под системный блок и приставки.«Альфа 62 565» является частью модульной коллекции «Альфа 62», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/aa2a6ef9-8871-11eb-8994-00155d001f02_IM-00001181_Alfa%2062%20565/photo_6_IM-00001181_Alfa%2062%20565Uglovoy%20stol%20s%20tumboy.jpg?1653570264;77;0.180;1350;1850;;Альфа 62;Орех Пегас;;8 лет;Да;;Главная;Офисная мебель;Офисные столы;Столы для персонала;35 550;RUB
2456;Альфа 61 565;https://davitamebel.ru/upload/resize_cache/product/275_206_1/9ffe674f-8870-11eb-8994-00155d001f02_IM-00001170_Alfa%2061%20565/photo_1_IM-00001170_Alfa%2061%20565Uglovoy%20stol%20s%20tumboy.jpg?1649423113;;html;uglovoy_stol_s_tumboy_alfa_61_165;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/9ffe674f-8870-11eb-8994-00155d001f02_IM-00001170_Alfa%2061%20565/photo_1_IM-00001170_Alfa%2061%20565Uglovoy%20stol%20s%20tumboy.jpg?1649423113;"<div class=""p html-content"" itemprop=""description""><font size=""3"">«Альфа 61 565» – набор мебели для офиса, который состоит из комфортного стола с приставной тумбой для хранения офисных принадлежностей, подставки под системный блок и приставки.«Альфа 61 565» является частью модульной коллекции «Альфа 61», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/9ffe674f-8870-11eb-8994-00155d001f02_IM-00001170_Alfa%2061%20565/photo_2_IM-00001170_Alfa%2061%20565Uglovoy%20stol%20s%20tumboy.jpg?1649423111;77;0.180;1350;1850;;Альфа 61;Ольха;;8 лет;Да;;Главная;Компьютерные столы;Компьютерные столы с тумбой;;35 550;RUB
2456;Альфа 61 565;https://davitamebel.ru/upload/resize_cache/product/275_206_1/9ffe674f-8870-11eb-8994-00155d001f02_IM-00001170_Alfa%2061%20565/photo_1_IM-00001170_Alfa%2061%20565Uglovoy%20stol%20s%20tumboy.jpg?1649423113;;html;uglovoy_stol_s_tumboy_alfa_61_165;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/9ffe674f-8870-11eb-8994-00155d001f02_IM-00001170_Alfa%2061%20565/photo_1_IM-00001170_Alfa%2061%20565Uglovoy%20stol%20s%20tumboy.jpg?1649423113;"<div class=""p html-content"" itemprop=""description""><font size=""3"">«Альфа 61 565» – набор мебели для офиса, который состоит из комфортного стола с приставной тумбой для хранения офисных принадлежностей, подставки под системный блок и приставки.«Альфа 61 565» является частью модульной коллекции «Альфа 61», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/9ffe674f-8870-11eb-8994-00155d001f02_IM-00001170_Alfa%2061%20565/photo_3_IM-00001170_Alfa%2061%20565Uglovoy%20stol%20s%20tumboy.jpg?1649423111;77;0.180;1350;1850;;Альфа 61;Ольха;;8 лет;Да;;Главная;Компьютерные столы;Компьютерные столы с тумбой;;35 550;RUB
2456;Альфа 61 565;https://davitamebel.ru/upload/resize_cache/product/275_206_1/9ffe674f-8870-11eb-8994-00155d001f02_IM-00001170_Alfa%2061%20565/photo_1_IM-00001170_Alfa%2061%20565Uglovoy%20stol%20s%20tumboy.jpg?1649423113;;html;uglovoy_stol_s_tumboy_alfa_61_165;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/9ffe674f-8870-11eb-8994-00155d001f02_IM-00001170_Alfa%2061%20565/photo_1_IM-00001170_Alfa%2061%20565Uglovoy%20stol%20s%20tumboy.jpg?1649423113;"<div class=""p html-content"" itemprop=""description""><font size=""3"">«Альфа 61 565» – набор мебели для офиса, который состоит из комфортного стола с приставной тумбой для хранения офисных принадлежностей, подставки под системный блок и приставки.«Альфа 61 565» является частью модульной коллекции «Альфа 61», а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/9ffe674f-8870-11eb-8994-00155d001f02_IM-00001170_Alfa%2061%20565/photo_4_IM-00001170_Alfa%2061%20565Uglovoy%20stol%20s%20tumboy.jpg?1649423111;77;0.180;1350;1850;;Альфа 61;Ольха;;8 лет;Да;;Главная;Компьютерные столы;Компьютерные столы с тумбой;;35 550;RUB
