IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP64;IP_PROP71;IP_PROP72;IP_PROP73;IP_PROP284;IP_PROP77;IP_PROP79;IP_PROP80;IP_PROP81;IP_PROP82;IP_PROP273;IP_PROP83;IP_PROP74;IP_PROP265;IP_PROP271;IP_PROP267;IP_PROP76;IP_PROP268;IP_PROP315;IP_PROP316;IP_PROP285;IP_PROP286;IP_PROP276;IP_PROP287;IP_PROP288;IP_PROP289;IP_PROP277;IP_PROP275;IP_PROP272;IP_PROP269;IP_PROP270;IP_PROP75;IP_PROP78;IP_PROP290;IP_PROP314;IP_PROP291;IP_PROP292;IP_PROP293;IP_PROP294;IP_PROP295;IP_PROP296;IP_PROP297;IP_PROP298;IP_PROP299;IP_PROP317;IP_PROP300;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1;CV_CURRENCY_1
1092;Медицинская тумба МД ТП L-6;https://www.safe.ru/upload/resize_cache/iblock/e0c/240_240_1/tpl_6_min.jpg;;html;tumba-md-tp-l-6;html;https://www.safe.ru/upload/iblock/7df/tpl_6_big.jpg;"<div class=""text-block""><p>Предназначена для хранения в больницах и других медицинских учреждениях личных вещей, одежды, документов, а также может использоваться как приставной элемент мебели у рабочего стола или кровати.</p><ul><li>корпус изготовлен из металла, толщина  0.8 мм</li><li>фасады выполнены из ЛДСП толщиной 16 мм, лазерная кромка толщиной 2 мм с полимерным функциональным слоем, обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топ выполнен из ЛДСП 16 мм</li><li>телескопические направляющие обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>максимальная нагрузка на полку 15 кг, на верхний ящик 7 кг</li><li>оборудована эргономичными алюминиевыми ручками</li><li>оборудована колесами из немаркой серой резины диаметром 50 мм, два из которых снабжены стопором</li><li>высота указана с установленными колесами</li><li>поставляется в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_ldsp/tumba_md_tp_l_6.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul></div>";https://www.safe.ru/upload/iblock/859/tpl_6_2.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Медицинская тумба МД ТП L-6.pdf;720/645;420;490;;20;1;;каркас - белый / фасады - белое дерево;гигиенически безопасное, коррозийно-устойчивое порошковое;;1 год;ПРОМЕТ;Россия;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Тумбы медицинские подкатные;Медицинские подкатные тумбы HILFE ТП;11 975;RUB
1092;Медицинская тумба МД ТП L-6;https://www.safe.ru/upload/resize_cache/iblock/e0c/240_240_1/tpl_6_min.jpg;;html;tumba-md-tp-l-6;html;https://www.safe.ru/upload/iblock/7df/tpl_6_big.jpg;"<div class=""text-block""><p>Предназначена для хранения в больницах и других медицинских учреждениях личных вещей, одежды, документов, а также может использоваться как приставной элемент мебели у рабочего стола или кровати.</p><ul><li>корпус изготовлен из металла, толщина  0.8 мм</li><li>фасады выполнены из ЛДСП толщиной 16 мм, лазерная кромка толщиной 2 мм с полимерным функциональным слоем, обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топ выполнен из ЛДСП 16 мм</li><li>телескопические направляющие обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>максимальная нагрузка на полку 15 кг, на верхний ящик 7 кг</li><li>оборудована эргономичными алюминиевыми ручками</li><li>оборудована колесами из немаркой серой резины диаметром 50 мм, два из которых снабжены стопором</li><li>высота указана с установленными колесами</li><li>поставляется в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_ldsp/tumba_md_tp_l_6.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul></div>";https://www.safe.ru/upload/iblock/859/tpl_6_2.jpg;https://yarskmebel.tmweb.ru/upload/docs/Декларация о соответствии Медицинская тумба МД ТП L-6.pdf;720/645;420;490;;20;1;;каркас - белый / фасады - белое дерево;гигиенически безопасное, коррозийно-устойчивое порошковое;;1 год;ПРОМЕТ;Россия;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Тумбы медицинские подкатные;Медицинские подкатные тумбы HILFE ТП;11 975;RUB
1092;Медицинская тумба МД ТП L-6;https://www.safe.ru/upload/resize_cache/iblock/e0c/240_240_1/tpl_6_min.jpg;;html;tumba-md-tp-l-6;html;https://www.safe.ru/upload/iblock/7df/tpl_6_big.jpg;"<div class=""text-block""><p>Предназначена для хранения в больницах и других медицинских учреждениях личных вещей, одежды, документов, а также может использоваться как приставной элемент мебели у рабочего стола или кровати.</p><ul><li>корпус изготовлен из металла, толщина  0.8 мм</li><li>фасады выполнены из ЛДСП толщиной 16 мм, лазерная кромка толщиной 2 мм с полимерным функциональным слоем, обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топ выполнен из ЛДСП 16 мм</li><li>телескопические направляющие обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>максимальная нагрузка на полку 15 кг, на верхний ящик 7 кг</li><li>оборудована эргономичными алюминиевыми ручками</li><li>оборудована колесами из немаркой серой резины диаметром 50 мм, два из которых снабжены стопором</li><li>высота указана с установленными колесами</li><li>поставляется в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_ldsp/tumba_md_tp_l_6.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul></div>";https://www.safe.ru/upload/iblock/859/tpl_6_2.jpg;https://yarskmebel.tmweb.ru/upload/docs/Наличие регистрационного удостоверения на медицинское изделие Медицинская тумба МД ТП L-6.pdf;720/645;420;490;;20;1;;каркас - белый / фасады - белое дерево;гигиенически безопасное, коррозийно-устойчивое порошковое;;1 год;ПРОМЕТ;Россия;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Тумбы медицинские подкатные;Медицинские подкатные тумбы HILFE ТП;11 975;RUB
1092;Медицинская тумба МД ТП L-6;https://www.safe.ru/upload/resize_cache/iblock/e0c/240_240_1/tpl_6_min.jpg;;html;tumba-md-tp-l-6;html;https://www.safe.ru/upload/iblock/7df/tpl_6_big.jpg;"<div class=""text-block""><p>Предназначена для хранения в больницах и других медицинских учреждениях личных вещей, одежды, документов, а также может использоваться как приставной элемент мебели у рабочего стола или кровати.</p><ul><li>корпус изготовлен из металла, толщина  0.8 мм</li><li>фасады выполнены из ЛДСП толщиной 16 мм, лазерная кромка толщиной 2 мм с полимерным функциональным слоем, обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топ выполнен из ЛДСП 16 мм</li><li>телескопические направляющие обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>максимальная нагрузка на полку 15 кг, на верхний ящик 7 кг</li><li>оборудована эргономичными алюминиевыми ручками</li><li>оборудована колесами из немаркой серой резины диаметром 50 мм, два из которых снабжены стопором</li><li>высота указана с установленными колесами</li><li>поставляется в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_ldsp/tumba_md_tp_l_6.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul></div>";https://www.safe.ru/upload/iblock/859/tpl_6_2.jpg;https://yarskmebel.tmweb.ru/upload/docs/Лицензия на производство медицинской техники Медицинская тумба МД ТП L-6.pdf;720/645;420;490;;20;1;;каркас - белый / фасады - белое дерево;гигиенически безопасное, коррозийно-устойчивое порошковое;;1 год;ПРОМЕТ;Россия;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Тумбы медицинские подкатные;Медицинские подкатные тумбы HILFE ТП;11 975;RUB
1092;Медицинская тумба МД ТП L-6;https://www.safe.ru/upload/resize_cache/iblock/e0c/240_240_1/tpl_6_min.jpg;;html;tumba-md-tp-l-6;html;https://www.safe.ru/upload/iblock/7df/tpl_6_big.jpg;"<div class=""text-block""><p>Предназначена для хранения в больницах и других медицинских учреждениях личных вещей, одежды, документов, а также может использоваться как приставной элемент мебели у рабочего стола или кровати.</p><ul><li>корпус изготовлен из металла, толщина  0.8 мм</li><li>фасады выполнены из ЛДСП толщиной 16 мм, лазерная кромка толщиной 2 мм с полимерным функциональным слоем, обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топ выполнен из ЛДСП 16 мм</li><li>телескопические направляющие обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>максимальная нагрузка на полку 15 кг, на верхний ящик 7 кг</li><li>оборудована эргономичными алюминиевыми ручками</li><li>оборудована колесами из немаркой серой резины диаметром 50 мм, два из которых снабжены стопором</li><li>высота указана с установленными колесами</li><li>поставляется в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_ldsp/tumba_md_tp_l_6.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul></div>";https://www.safe.ru/upload/iblock/c68/tpl_6_3.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Медицинская тумба МД ТП L-6.pdf;720/645;420;490;;20;1;;каркас - белый / фасады - белое дерево;гигиенически безопасное, коррозийно-устойчивое порошковое;;1 год;ПРОМЕТ;Россия;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Тумбы медицинские подкатные;Медицинские подкатные тумбы HILFE ТП;11 975;RUB
1092;Медицинская тумба МД ТП L-6;https://www.safe.ru/upload/resize_cache/iblock/e0c/240_240_1/tpl_6_min.jpg;;html;tumba-md-tp-l-6;html;https://www.safe.ru/upload/iblock/7df/tpl_6_big.jpg;"<div class=""text-block""><p>Предназначена для хранения в больницах и других медицинских учреждениях личных вещей, одежды, документов, а также может использоваться как приставной элемент мебели у рабочего стола или кровати.</p><ul><li>корпус изготовлен из металла, толщина  0.8 мм</li><li>фасады выполнены из ЛДСП толщиной 16 мм, лазерная кромка толщиной 2 мм с полимерным функциональным слоем, обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топ выполнен из ЛДСП 16 мм</li><li>телескопические направляющие обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>максимальная нагрузка на полку 15 кг, на верхний ящик 7 кг</li><li>оборудована эргономичными алюминиевыми ручками</li><li>оборудована колесами из немаркой серой резины диаметром 50 мм, два из которых снабжены стопором</li><li>высота указана с установленными колесами</li><li>поставляется в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_ldsp/tumba_md_tp_l_6.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul></div>";https://www.safe.ru/upload/iblock/c68/tpl_6_3.jpg;https://yarskmebel.tmweb.ru/upload/docs/Декларация о соответствии Медицинская тумба МД ТП L-6.pdf;720/645;420;490;;20;1;;каркас - белый / фасады - белое дерево;гигиенически безопасное, коррозийно-устойчивое порошковое;;1 год;ПРОМЕТ;Россия;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Тумбы медицинские подкатные;Медицинские подкатные тумбы HILFE ТП;11 975;RUB
1092;Медицинская тумба МД ТП L-6;https://www.safe.ru/upload/resize_cache/iblock/e0c/240_240_1/tpl_6_min.jpg;;html;tumba-md-tp-l-6;html;https://www.safe.ru/upload/iblock/7df/tpl_6_big.jpg;"<div class=""text-block""><p>Предназначена для хранения в больницах и других медицинских учреждениях личных вещей, одежды, документов, а также может использоваться как приставной элемент мебели у рабочего стола или кровати.</p><ul><li>корпус изготовлен из металла, толщина  0.8 мм</li><li>фасады выполнены из ЛДСП толщиной 16 мм, лазерная кромка толщиной 2 мм с полимерным функциональным слоем, обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топ выполнен из ЛДСП 16 мм</li><li>телескопические направляющие обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>максимальная нагрузка на полку 15 кг, на верхний ящик 7 кг</li><li>оборудована эргономичными алюминиевыми ручками</li><li>оборудована колесами из немаркой серой резины диаметром 50 мм, два из которых снабжены стопором</li><li>высота указана с установленными колесами</li><li>поставляется в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_ldsp/tumba_md_tp_l_6.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul></div>";https://www.safe.ru/upload/iblock/c68/tpl_6_3.jpg;https://yarskmebel.tmweb.ru/upload/docs/Наличие регистрационного удостоверения на медицинское изделие Медицинская тумба МД ТП L-6.pdf;720/645;420;490;;20;1;;каркас - белый / фасады - белое дерево;гигиенически безопасное, коррозийно-устойчивое порошковое;;1 год;ПРОМЕТ;Россия;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Тумбы медицинские подкатные;Медицинские подкатные тумбы HILFE ТП;11 975;RUB
1092;Медицинская тумба МД ТП L-6;https://www.safe.ru/upload/resize_cache/iblock/e0c/240_240_1/tpl_6_min.jpg;;html;tumba-md-tp-l-6;html;https://www.safe.ru/upload/iblock/7df/tpl_6_big.jpg;"<div class=""text-block""><p>Предназначена для хранения в больницах и других медицинских учреждениях личных вещей, одежды, документов, а также может использоваться как приставной элемент мебели у рабочего стола или кровати.</p><ul><li>корпус изготовлен из металла, толщина  0.8 мм</li><li>фасады выполнены из ЛДСП толщиной 16 мм, лазерная кромка толщиной 2 мм с полимерным функциональным слоем, обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топ выполнен из ЛДСП 16 мм</li><li>телескопические направляющие обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>максимальная нагрузка на полку 15 кг, на верхний ящик 7 кг</li><li>оборудована эргономичными алюминиевыми ручками</li><li>оборудована колесами из немаркой серой резины диаметром 50 мм, два из которых снабжены стопором</li><li>высота указана с установленными колесами</li><li>поставляется в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_ldsp/tumba_md_tp_l_6.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul></div>";https://www.safe.ru/upload/iblock/c68/tpl_6_3.jpg;https://yarskmebel.tmweb.ru/upload/docs/Лицензия на производство медицинской техники Медицинская тумба МД ТП L-6.pdf;720/645;420;490;;20;1;;каркас - белый / фасады - белое дерево;гигиенически безопасное, коррозийно-устойчивое порошковое;;1 год;ПРОМЕТ;Россия;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Тумбы медицинские подкатные;Медицинские подкатные тумбы HILFE ТП;11 975;RUB
1092;Медицинская тумба МД ТП L-6;https://www.safe.ru/upload/resize_cache/iblock/e0c/240_240_1/tpl_6_min.jpg;;html;tumba-md-tp-l-6;html;https://www.safe.ru/upload/iblock/7df/tpl_6_big.jpg;"<div class=""text-block""><p>Предназначена для хранения в больницах и других медицинских учреждениях личных вещей, одежды, документов, а также может использоваться как приставной элемент мебели у рабочего стола или кровати.</p><ul><li>корпус изготовлен из металла, толщина  0.8 мм</li><li>фасады выполнены из ЛДСП толщиной 16 мм, лазерная кромка толщиной 2 мм с полимерным функциональным слоем, обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топ выполнен из ЛДСП 16 мм</li><li>телескопические направляющие обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>максимальная нагрузка на полку 15 кг, на верхний ящик 7 кг</li><li>оборудована эргономичными алюминиевыми ручками</li><li>оборудована колесами из немаркой серой резины диаметром 50 мм, два из которых снабжены стопором</li><li>высота указана с установленными колесами</li><li>поставляется в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_ldsp/tumba_md_tp_l_6.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul></div>";https://www.safe.ru/upload/iblock/00c/tpl_6_4.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Медицинская тумба МД ТП L-6.pdf;720/645;420;490;;20;1;;каркас - белый / фасады - белое дерево;гигиенически безопасное, коррозийно-устойчивое порошковое;;1 год;ПРОМЕТ;Россия;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Тумбы медицинские подкатные;Медицинские подкатные тумбы HILFE ТП;11 975;RUB
1092;Медицинская тумба МД ТП L-6;https://www.safe.ru/upload/resize_cache/iblock/e0c/240_240_1/tpl_6_min.jpg;;html;tumba-md-tp-l-6;html;https://www.safe.ru/upload/iblock/7df/tpl_6_big.jpg;"<div class=""text-block""><p>Предназначена для хранения в больницах и других медицинских учреждениях личных вещей, одежды, документов, а также может использоваться как приставной элемент мебели у рабочего стола или кровати.</p><ul><li>корпус изготовлен из металла, толщина  0.8 мм</li><li>фасады выполнены из ЛДСП толщиной 16 мм, лазерная кромка толщиной 2 мм с полимерным функциональным слоем, обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топ выполнен из ЛДСП 16 мм</li><li>телескопические направляющие обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>максимальная нагрузка на полку 15 кг, на верхний ящик 7 кг</li><li>оборудована эргономичными алюминиевыми ручками</li><li>оборудована колесами из немаркой серой резины диаметром 50 мм, два из которых снабжены стопором</li><li>высота указана с установленными колесами</li><li>поставляется в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_ldsp/tumba_md_tp_l_6.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul></div>";https://www.safe.ru/upload/iblock/00c/tpl_6_4.jpg;https://yarskmebel.tmweb.ru/upload/docs/Декларация о соответствии Медицинская тумба МД ТП L-6.pdf;720/645;420;490;;20;1;;каркас - белый / фасады - белое дерево;гигиенически безопасное, коррозийно-устойчивое порошковое;;1 год;ПРОМЕТ;Россия;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Тумбы медицинские подкатные;Медицинские подкатные тумбы HILFE ТП;11 975;RUB
1092;Медицинская тумба МД ТП L-6;https://www.safe.ru/upload/resize_cache/iblock/e0c/240_240_1/tpl_6_min.jpg;;html;tumba-md-tp-l-6;html;https://www.safe.ru/upload/iblock/7df/tpl_6_big.jpg;"<div class=""text-block""><p>Предназначена для хранения в больницах и других медицинских учреждениях личных вещей, одежды, документов, а также может использоваться как приставной элемент мебели у рабочего стола или кровати.</p><ul><li>корпус изготовлен из металла, толщина  0.8 мм</li><li>фасады выполнены из ЛДСП толщиной 16 мм, лазерная кромка толщиной 2 мм с полимерным функциональным слоем, обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топ выполнен из ЛДСП 16 мм</li><li>телескопические направляющие обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>максимальная нагрузка на полку 15 кг, на верхний ящик 7 кг</li><li>оборудована эргономичными алюминиевыми ручками</li><li>оборудована колесами из немаркой серой резины диаметром 50 мм, два из которых снабжены стопором</li><li>высота указана с установленными колесами</li><li>поставляется в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_ldsp/tumba_md_tp_l_6.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul></div>";https://www.safe.ru/upload/iblock/00c/tpl_6_4.jpg;https://yarskmebel.tmweb.ru/upload/docs/Наличие регистрационного удостоверения на медицинское изделие Медицинская тумба МД ТП L-6.pdf;720/645;420;490;;20;1;;каркас - белый / фасады - белое дерево;гигиенически безопасное, коррозийно-устойчивое порошковое;;1 год;ПРОМЕТ;Россия;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Тумбы медицинские подкатные;Медицинские подкатные тумбы HILFE ТП;11 975;RUB
1092;Медицинская тумба МД ТП L-6;https://www.safe.ru/upload/resize_cache/iblock/e0c/240_240_1/tpl_6_min.jpg;;html;tumba-md-tp-l-6;html;https://www.safe.ru/upload/iblock/7df/tpl_6_big.jpg;"<div class=""text-block""><p>Предназначена для хранения в больницах и других медицинских учреждениях личных вещей, одежды, документов, а также может использоваться как приставной элемент мебели у рабочего стола или кровати.</p><ul><li>корпус изготовлен из металла, толщина  0.8 мм</li><li>фасады выполнены из ЛДСП толщиной 16 мм, лазерная кромка толщиной 2 мм с полимерным функциональным слоем, обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топ выполнен из ЛДСП 16 мм</li><li>телескопические направляющие обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>максимальная нагрузка на полку 15 кг, на верхний ящик 7 кг</li><li>оборудована эргономичными алюминиевыми ручками</li><li>оборудована колесами из немаркой серой резины диаметром 50 мм, два из которых снабжены стопором</li><li>высота указана с установленными колесами</li><li>поставляется в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_ldsp/tumba_md_tp_l_6.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul></div>";https://www.safe.ru/upload/iblock/00c/tpl_6_4.jpg;https://yarskmebel.tmweb.ru/upload/docs/Лицензия на производство медицинской техники Медицинская тумба МД ТП L-6.pdf;720/645;420;490;;20;1;;каркас - белый / фасады - белое дерево;гигиенически безопасное, коррозийно-устойчивое порошковое;;1 год;ПРОМЕТ;Россия;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Тумбы медицинские подкатные;Медицинские подкатные тумбы HILFE ТП;11 975;RUB
1092;Медицинская тумба МД ТП L-6;https://www.safe.ru/upload/resize_cache/iblock/e0c/240_240_1/tpl_6_min.jpg;;html;tumba-md-tp-l-6;html;https://www.safe.ru/upload/iblock/7df/tpl_6_big.jpg;"<div class=""text-block""><p>Предназначена для хранения в больницах и других медицинских учреждениях личных вещей, одежды, документов, а также может использоваться как приставной элемент мебели у рабочего стола или кровати.</p><ul><li>корпус изготовлен из металла, толщина  0.8 мм</li><li>фасады выполнены из ЛДСП толщиной 16 мм, лазерная кромка толщиной 2 мм с полимерным функциональным слоем, обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топ выполнен из ЛДСП 16 мм</li><li>телескопические направляющие обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>максимальная нагрузка на полку 15 кг, на верхний ящик 7 кг</li><li>оборудована эргономичными алюминиевыми ручками</li><li>оборудована колесами из немаркой серой резины диаметром 50 мм, два из которых снабжены стопором</li><li>высота указана с установленными колесами</li><li>поставляется в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_ldsp/tumba_md_tp_l_6.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul></div>";https://www.safe.ru/upload/iblock/627/tpl_6_5.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Медицинская тумба МД ТП L-6.pdf;720/645;420;490;;20;1;;каркас - белый / фасады - белое дерево;гигиенически безопасное, коррозийно-устойчивое порошковое;;1 год;ПРОМЕТ;Россия;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Тумбы медицинские подкатные;Медицинские подкатные тумбы HILFE ТП;11 975;RUB
1092;Медицинская тумба МД ТП L-6;https://www.safe.ru/upload/resize_cache/iblock/e0c/240_240_1/tpl_6_min.jpg;;html;tumba-md-tp-l-6;html;https://www.safe.ru/upload/iblock/7df/tpl_6_big.jpg;"<div class=""text-block""><p>Предназначена для хранения в больницах и других медицинских учреждениях личных вещей, одежды, документов, а также может использоваться как приставной элемент мебели у рабочего стола или кровати.</p><ul><li>корпус изготовлен из металла, толщина  0.8 мм</li><li>фасады выполнены из ЛДСП толщиной 16 мм, лазерная кромка толщиной 2 мм с полимерным функциональным слоем, обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топ выполнен из ЛДСП 16 мм</li><li>телескопические направляющие обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>максимальная нагрузка на полку 15 кг, на верхний ящик 7 кг</li><li>оборудована эргономичными алюминиевыми ручками</li><li>оборудована колесами из немаркой серой резины диаметром 50 мм, два из которых снабжены стопором</li><li>высота указана с установленными колесами</li><li>поставляется в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_ldsp/tumba_md_tp_l_6.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul></div>";https://www.safe.ru/upload/iblock/627/tpl_6_5.jpg;https://yarskmebel.tmweb.ru/upload/docs/Декларация о соответствии Медицинская тумба МД ТП L-6.pdf;720/645;420;490;;20;1;;каркас - белый / фасады - белое дерево;гигиенически безопасное, коррозийно-устойчивое порошковое;;1 год;ПРОМЕТ;Россия;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Тумбы медицинские подкатные;Медицинские подкатные тумбы HILFE ТП;11 975;RUB
1092;Медицинская тумба МД ТП L-6;https://www.safe.ru/upload/resize_cache/iblock/e0c/240_240_1/tpl_6_min.jpg;;html;tumba-md-tp-l-6;html;https://www.safe.ru/upload/iblock/7df/tpl_6_big.jpg;"<div class=""text-block""><p>Предназначена для хранения в больницах и других медицинских учреждениях личных вещей, одежды, документов, а также может использоваться как приставной элемент мебели у рабочего стола или кровати.</p><ul><li>корпус изготовлен из металла, толщина  0.8 мм</li><li>фасады выполнены из ЛДСП толщиной 16 мм, лазерная кромка толщиной 2 мм с полимерным функциональным слоем, обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топ выполнен из ЛДСП 16 мм</li><li>телескопические направляющие обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>максимальная нагрузка на полку 15 кг, на верхний ящик 7 кг</li><li>оборудована эргономичными алюминиевыми ручками</li><li>оборудована колесами из немаркой серой резины диаметром 50 мм, два из которых снабжены стопором</li><li>высота указана с установленными колесами</li><li>поставляется в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_ldsp/tumba_md_tp_l_6.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul></div>";https://www.safe.ru/upload/iblock/627/tpl_6_5.jpg;https://yarskmebel.tmweb.ru/upload/docs/Наличие регистрационного удостоверения на медицинское изделие Медицинская тумба МД ТП L-6.pdf;720/645;420;490;;20;1;;каркас - белый / фасады - белое дерево;гигиенически безопасное, коррозийно-устойчивое порошковое;;1 год;ПРОМЕТ;Россия;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Тумбы медицинские подкатные;Медицинские подкатные тумбы HILFE ТП;11 975;RUB
